ID;Block_no;Treatment_no;Farm;Research_Organization;Production_type;Champs;Region;Municipality;Annee;Lat;Long;Variete;Cultivar_purity_perc;Year_of_stand_establishment;Nutrient_tested;Regie;Fertilizer_formula;Fertilizer_21-0-0;Fertilizer_8-0-0;Fertilizer_6-1-1;Fertilizer_24-5-11;Fertilizer_14-14-14;Fertilizer_13-13-13;Fertilizer_11-52-0;Fertilizer_11-38-0;Fertilizer_10-10-20;Fertilizer_5-10-30;Fertilizer_4,9-2,7-3,5;Fertilizer_2-6-42;Fertilizer_0-46-0;Fertilizer_0-13-0;Fertilizer_0-0-62;Fertilizer_0-0-56;Fertilizer_0-0-50;Fertilizer_0-0-22-11;Fertilizer_0-0-0-21;Fertilizer_0-0-0-25;Fertilizer_0-0-0-90;Fertilizer-name_N;Fertilizer-name_P;Fertilizer-name_K;Fertilizer-name_Mg;Fertilizer-name_Ca;Fertilizer-name_Cu;Fertilizer-name_B;S_Fert;N_Fert;P_Fert;K_Fert;Mg_Fert;Cu_Fert;B_Fert;Zn_Fert;S_elementaire_Fert;S_SCU_Fert;S_Fert;Ca_Fert;Fertilizer_date_application1_S;Fertilizer_date_application2_S;Fertilizer_date_application3_S;Fertilizer_date_application4_Elements_mineurs_S;Fertilizer_date_application1_N;Fertilizer_date_application2_N;Fertilizer_date_application1_NPK;Fertilizer_date_application2_NPK;Fertilizer_date_application3_NPK;Fertilizer_date_application4_NPK;Fertilizer_date_application5_NPK;Fertilizer_date_application6_NPK;Fertilizer_date_application7_NPK;Fertilizer_date_application8_NPK;Fertilizer_date_application1_K;Fertilizer_date_application2_K;Fertilizer_date_application3_K;Fertilizer_date_application4_K;Method_CSN_drying_T_celcius_leaf_fruit;Method_CSN_leaf_fruit;Method_extraction_leaf_fruit;Method_quantification_leaf_fruit;Method_CSN.drying_T_celcius_soil;Method_CNS_grinding_0.02mm;Method_C_soil;Method_N_soil;Method_quantification_Nutrients_Mehlich3_soil;Methode_quantification_Oxalate_soil;Leaf_Date_collection_stage1;Leaf_C_stage1_g_kg;Leaf_S_stage1_g_kg;Leaf_N_stage1_g_kg;Leaf_P_stage1_g_kg;Leaf_K_stage1_g_kg;Leaf_Ca_stage1_g_kg;Leaf1_Mg_stage_g_kg;Leaf_B_stage1_g_kg;Leaf_Cu_stage1_g_kg;Leaf_Zn_stage1_g_kg;Leaf_Mn_stage1_g_kg;Leaf_Fe_stage1_g_kg;Leaf_Al_stage1_g_kg;Leaf_Si_stage1_g_kg;Leaf_date_harvest_stage2;Leaf_C_CNS_stage2_g_kg;Leaf_S_CNS_stage2_g_kg;Leaf_S_stage2_g_kg_ICP;Leaf_N_stage2_g_kg;Leaf_P_stage2_g_kg;Leaf_K_stage2_g_kg;Leaf_Mg_stage2_g_kg;Leaf_Ca_stage2_g_kg;Leaf_B_stage2_g_kg;Leaf_Cu_stage2_g_kg;Leaf_Zn_stage2_g_kg;Leaf_Mn_stage2_g_kg;Leaf_Fe_stage2_g_kg;Leaf_Al_stage2_g_kg;Leaf_Na_stage2_g_kg;Leaf_Si_stage2_g_kg;Flower_date_harvest;Flower_Nb_upright_collection;Flower_Nb_Flower_collection;Fruit_date_harvest;Fruit_C_g_kg;Fruit_S_g_kg;Fruit_S_g_kg_ICP;Fruit_N_g_kg;Fruit_P_g_kg;Fruit_K_g_kg;Fruit_Ca_g_kg;Fruit_Mg_g_kg;Fruit_B_g_kg;Fruit_Cu_g_kg;Fruit_Zn_g_kg;Fruit_Mn_g_kg;Fruit_Fe_g_kg;Fruit_Al_g_kg;Fruit_Si_g_kg;Fruit_Tacy_labo_mg_Anth_100g;Fruit_Tacy_image_mg_Anth_100g_515nm;Fruit_Brix_degreeBrix;Fruit_Firmness_N_mm;Fruit_weight_g;Fruit_yield_Mg_ha;Yield class;Fruit_moisture_berry_perc;Date_harvest_Fruit_upright;Fruiting_upright_Nb_m2;Nb_Fruit_m2;Soil_sampling_date;Soil_pH_CaCl2_spring;Soil_pH_water_spring;PH_buffer_spring;Soil_organic_carbon_method;Soil_organic_carbon_OM_mg_kg;Soil_organic_carbon_totC_mg_kg;Soil_S_spring_mg_kg;Soil_N_spring_mg_kg;Soil_Ca_Mehlich3_spring_mg_kg;Soil_Mg_Mehlich3_spring_mg_kg;Soil_K_Mehlich3_spring_mg_kg;Soil_B_Mehlich3_spring_mg_kg;Soil_Cu_Mehlich3_spring_mg_kg;Soil_Zn_Mehlich3_spring_mg_kg;Soil_Fe_Mehlich3_spring_mg_kg;Soil_Mn_Mehlich3_spring_mg_kg;Soil_Al_Mehlich3_spring_mg_kg;Soil_P_Mehlich3_spring_mg_kg;Soil_S_Mehlich3_spring_mg_kg;Soil_Si_Mehlich3_spring_mg_kg;Soil_Na_Mehlich3_spring_mg_kg;Soil_Ca_OX_spring_mg_kg;Soil_Mg_OX_spring_mg_kg;Soil_Fe_OX_spring_mg_kg;Soil_Mn_OX_spring_mg_kg;Soil_Al_OX_spring_mg_kg;Soil_P_OX_spring_mg_kg;Soil_Si_OX_spring_mg_kg;Soil_P_OX_spring_mmol_kg;Soil_Fe_OX_spring_mmol_kg;Soil_Al_OX_spring_mmol_kg;Soil_Date_harvest_autumn;Soil_pH_CaCl2_autumn;Soil_pH_buffer_autumn;Soil_C_autumn_perc;Soil_S_autumn_perc;Soil_N_autumn_perc;Soil_Ca_Mehlich3_autumn_mg_kg;Soil_Mg_Mehlich3_autumn_mg_kg;Soil_K_Mehlich3_autumn_mg_kg;Soil_B_Mehlich3_autumn_mg_kg;Soil_Cu_Mehlich3_autumn_mg_kg;Soil_Zn_Mehlich3_autumn_mg_kg;Soil_Fe_Mehlich3_autumn_mg_kg;Soil_Mn_Mehlich3_autumn_mg_kg;Soil_Al_Mehlich3_autumn_mg_kg;Soil_P_Mehlich3_autumn_mg_kg;Soil_S_Mehlich3_autumn_mg_kg;Soil_Na_Mehlich3_autumn_mg_kg;Soil_bulk density_0_10cm_g_cm3;Soil_bulk density_10_20cm_g_cm3;Soil_bulk density_20_30cm_g_cm3;Soil_texture;Soil_Sand_tot_perc;Soil_clay_tot_perc;Soil_sand_very coarse_1mm_perc;Soil_sand_coarse_0.5mm_perc;Soil_sand_medium_0.25mm_perc;Soil_sand_fine_0.1mm_perc;Soil_sand.very_fine_0.05mm_perc;Soil_series;Precipitations_total_May_mm;Precipitations_total_June_mm;Precipitations_total_July_mm;Precipitations_total_August_mm;Precipitations_total_September_mm;Precipitations_total_October_mm;Temperature_mean_air_May_celcius;Temperature_mean_air_June_celcius;Temperature_mean_air_July_celcius;Temperature_mean_air_August_celcius;Temperature_mean_air_September_celcius;Temperature_mean_air_October_celcius;NDVI;Comments
2017_W_029;;;;OceanSpray;Conventional;C1;Wisconsin;Warren;2017;44,344923;-90,007001;Stevens;;1994;;;2010-10-20;P;A;A;A;A;A;A;A;P;P;A;P;A;A;A;A;A;P;A;A;P;21-0-0;"10-10-20; 2-6-42; 5-10-30";"0-0-62; 5-10-30; 10-10-20; 2-6-42; 0-0-22";;;;;DS90;36,4;34,72;202,16;;;;;170,1168;;;;2017-06-12;2017-08-08;2017-08-08;;2017-06-30;;2017-06-14;2017-06-21;2017-07-06;2017-07-17;2017-07-24;;;;2017-07-11;2017-08-02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17,1;9,9;0,9;4,9;2,1;7,5;0,0488;0,0071;0,0203;0,2666;1,361;0,2122;0,11401;;;;;;;;;;;;;;;;;;;;;;;;;;33,38;Low yield;;;;;;;4,9;;MO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;;;;;;;;;;;;;;;;;;;;;;
2017_W_030;;;;OceanSpray;Conventional;C6;Wisconsin;Warren;2017;44,344923;-90,007001;Stevens;;1984;;;2010-10-20;P;A;A;A;A;A;A;A;P;P;A;P;A;A;A;A;A;P;A;A;P;21-0-0;"10-10-20; 2-6-42; 5-10-30";"0-0-62; 5-10-30; 10-10-20; 2-6-42; 0-0-22";;;;;DS90;36,4;34,72;202,16;;;;;170,1168;;;;2017-06-12;2017-08-08;2017-08-08;;2017-06-30;;2017-06-14;2017-06-21;2017-07-06;2017-07-17;2017-07-24;;;;2017-07-11;2017-08-02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16,1;10,1;1;5,2;1,9;6,6;0,0479;0,0071;0,0177;0,2019;1,5366;0,1568;0,12399;;;;;;;;;;;;;;;;;;;;;;;;;;34,38;Low yield;;;;;;;4,6;;MO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;;;;;;;;;;;;;;;;;;;;;;
2017_W_031;;;;OceanSpray;Conventional;C11;Wisconsin;Warren;2017;44,344923;-90,007001;Stevens;;1977;;;2010-10-20;P;A;A;A;A;A;A;A;P;P;A;P;A;A;A;A;A;P;A;A;P;21-0-0;"10-10-20; 2-6-42; 5-10-30";"0-0-62; 5-10-30; 10-10-20; 2-6-42; 0-0-22";;;;;DS90;36,4;34,72;202,16;;;;;170,1168;;;;2017-06-12;2017-08-08;2017-08-08;;2017-06-30;;2017-06-14;2017-06-21;2017-07-06;2017-07-17;2017-07-24;;;;2017-07-11;2017-08-02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16,8;11;1;5,2;2;7,4;0,0563;0,0072;0,019;0,3148;1,5426;0,0878;0,12092;;;;;;;;;;;;;;;;;;;;;;;;;;32,48;Low yield;;;;;;;4,9;;MO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;;;;;;;;;;;;;;;;;;;;;;
2017_W_032;;;;OceanSpray;Conventional;C16;Wisconsin;Warren;2017;44,344923;-90,007001;Stevens;;1997;;;2010-10-20;P;A;A;A;A;A;A;A;P;P;A;P;A;A;A;A;A;P;A;A;P;21-0-0;"10-10-20; 2-6-42; 5-10-30";"0-0-62; 5-10-30; 10-10-20; 2-6-42; 0-0-22";;;;;DS90;36,4;34,72;202,16;;;;;170,1168;;;;2017-06-12;2017-08-08;2017-08-08;;2017-06-30;;2017-06-14;2017-06-21;2017-07-06;2017-07-17;2017-07-24;;;;2017-07-11;2017-08-02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;10,9;0,9;5,1;2;7,2;0,0486;0,0066;0,0179;0,2033;1,3029;0,0754;0,11401;;;;;;;;;;;;;;;;;;;;;;;;;;33,04;Low yield;;;;;;;4,8;;MO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;;;;;;;;;;;;;;;;;;;;;;
2017_W_033;;;;OceanSpray;Conventional;C21;Wisconsin;Warren;2017;44,344923;-90,007001;LeMunyon;;1995;;;2010-10-20;P;A;A;A;A;A;A;A;P;P;A;P;A;A;A;A;A;P;A;A;P;21-0-0;"10-10-20; 2-6-42; 5-10-30";"0-0-62; 5-10-30; 10-10-20; 2-6-42; 0-0-22";;;;;DS90;36,4;34,72;202,16;;;;;170,1168;;;;2017-06-12;2017-08-08;2017-08-08;;2017-06-30;;2017-06-14;2017-06-21;2017-07-06;2017-07-17;2017-07-24;;;;2017-07-11;2017-08-02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,1;10,8;0,9;4,7;1,9;7,1;0,0502;0,0065;0,0194;0,1318;1,3829;0,0655;0,10208;;;;;;;;;;;;;;;;;;;;;;;;;;41,89;High yield;;;;;;;4,9;;MO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;;;;;;;;;;;;;;;;;;;;;;
2017_W_034;;;;OceanSpray;Conventional;C27;Wisconsin;Warren;2017;44,344923;-90,007001;Stevens;;1990;;;2010-10-20;P;A;A;A;A;A;A;A;P;P;A;P;A;A;A;A;A;P;A;A;P;21-0-0;"10-10-20; 2-6-42; 5-10-30";"0-0-62; 5-10-30; 10-10-20; 2-6-42; 0-0-22";;;;;DS90;36,4;34,72;202,16;;;;;170,1168;;;;2017-06-12;2017-08-08;2017-08-08;;2017-06-30;;2017-06-14;2017-06-21;2017-07-06;2017-07-17;2017-07-24;;;;2017-07-11;2017-08-02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,4;10;1;5;2;8;0,0551;0,0068;0,0216;0,2185;1,5073;0,0874;0,11631;;;;;;;;;;;;;;;;;;;;;;;;;;32,82;Low yield;;;;;;;5,6;;MO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;;;;;;;;;;;;;;;;;;;;;;
2017_W_035;;;;OceanSpray;Conventional;D3;Wisconsin;Warren;2017;44,34612;-89,997345;Stevens;;1991;;;2010-10-20;P;A;A;A;A;A;A;A;P;P;A;P;A;A;A;A;A;P;A;A;P;21-0-0;"10-10-20; 2-6-42; 5-10-30";"0-0-62; 5-10-30; 10-10-20; 2-6-42; 0-0-22";;;;;DS90;30,8;23,52;187,04;;;;;170,1168;;;;2017-06-12;2017-08-08;2017-08-08;;2017-06-30;;2017-06-14;2017-06-21;2017-07-06;2017-07-17;2017-07-24;;;;2017-07-11;2017-08-02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,2;10,5;1;4,6;2,2;8,1;0,0561;0,0071;0,0227;0,2864;1,4575;0,1318;0,11847;;;;;;;;;;;;;;;;;;;;;;;;;;37,18;Low yield;;;;;;;4,9;;MO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;;;;;;;;;;;;;;;;;;;;;;
2017_W_036;;;;OceanSpray;Conventional;D8;Wisconsin;Warren;2017;44,34612;-89,997345;Stevens;;1992;;;2010-10-20;P;A;A;A;A;A;A;A;P;P;A;P;A;A;A;A;A;P;A;A;P;21-0-0;"10-10-20; 2-6-42; 5-10-30";"0-0-62; 5-10-30; 10-10-20; 2-6-42; 0-0-22";;;;;DS90;30,8;23,52;168,56;;;;;170,1168;;;;2017-06-12;2017-08-08;2017-08-08;;2017-06-30;;2017-06-14;2017-06-21;2017-07-06;2017-07-17;2017-07-24;;;;2017-07-11;2017-08-02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,7;10;0,9;4,4;2,1;7,3;0,0519;0,0071;0,0196;0,2643;1,5808;0,1002;0,12228;;;;;;;;;;;;;;;;;;;;;;;;;;31,25;Low yield;;;;;;;4,9;;MO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;;;;;;;;;;;;;;;;;;;;;;
2017_W_037;;;;OceanSpray;Conventional;D13;Wisconsin;Warren;2017;44,34612;-89,997345;Stevens;;1992;;;2010-10-20;P;A;A;A;A;A;A;A;P;P;A;P;A;A;A;A;A;P;A;A;P;21-0-0;"10-10-20; 2-6-42; 5-10-30";"0-0-62; 5-10-30; 10-10-20; 2-6-42; 0-0-22";;;;;DS90;30,8;23,52;168,56;;;;;170,1168;;;;2017-06-12;2017-08-08;2017-08-08;;2017-06-30;;2017-06-14;2017-06-21;2017-07-06;2017-07-17;2017-07-24;;;;2017-07-11;2017-08-02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,2;10;0,9;5;1,9;7,7;0,0504;0,0084;0,0184;0,2413;2,2224;0,0883;0,14143;;;;;;;;;;;;;;;;;;;;;;;;;;28,67;Low yield;;;;;;;4,8;;MO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Sable ;;;;;;;;;;;;;;;;;;;;;;
NH_067;;;Cranberry Creek Cranberries;Universite Laval;Conventional;10D;Wisconsin;Necedah;2016;44,1947222;-90,05611111;HyRed;;2011;;;2010-10-20;P;A;A;A;P;A;A;A;P;A;A;A;A;A;A;A;P;A;A;A;P;"10-10-20; 14-14-14; 21-0-0";"10-10-20; 14-14-14";"10-10-20; 14-14-14";;;;;DS90;32,23;8,36;54,12;0;;;;90;;;0;14-06-2016;19-07-2016;;;02-07-2016;;24-06-2016;27-06-2016;05-07-2016;13-07-2016;;;;;19-07-2016;02-08-2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;10,9;0,8;4,5;1,6;8,1;0,016;0,002;0,017;0,283;0,387;;;;;;;;364;;1,8;0,527;0,1672;0,9184;0;0;;;;;;;;;;;;;;Low yield;;;;;2019-05-05;;6,2;;MO;1000;;;;229;36;24;;;;;;;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;;;;;;;;;;;;;;;;;;;;;;
NH_011;;;Cranberry Creek Cranberries;Universite Laval;Conventional;11J;Wisconsin;Necedah;2010;44,1947222;-90,05611111;Stevens;;2004;;;2010-10-20;P;A;A;A;A;A;A;A;P;P;A;A;A;A;A;A;P;P;A;A;A;" 10-10-20; 21-0-0; 5-10-30";2010-10-20;"10-10-20; 0-0-22; 0-0-50";0-0-22;;;;0-0-22;51,24;21,99456;161,305032;12,88;;;;26,6224;;;5,4432;15-06-2010;;;;16-06-2010;;02-06-2010;24-06-2010;30-06-2010;06-07-2010;09-07-2010;;;;06-08-2010;24-08-2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,6;13,7;1,4;5,3;2,8;9,7;0,044;0,004;0,022;0,338;0,154;;;;;;;;444,64;;0,2;0,458;0,19638;1,44005;0,0486;0,115;;;;;;;;;;;;;;Low yield;;;;;2010-05-24;;5;;MO;3000;;;;107;19;15;;;;;;;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;;;;;;;;;;;;;;;;;;;;;;
NH_036;;;Cranberry Creek Cranberries;Universite Laval;Conventional;11J;Wisconsin;Necedah;2012;44,1947222;-90,05611111;Stevens;;2004;;;2010-10-20;P;A;A;A;P;A;A;A;P;P;A;A;A;A;A;A;P;P;A;A;A;"10-10-20; 14-14-14; 21-0-0; 5-10-30";"10-10-20; 14-14-14; 5-10-30";"10-10-20; 0-0-22; 0-0-50; 14-14-14; 5-10-30";0-0-22;2005-10-30;;;0-0-22;32,26;11,968;62,238;5,75;;;;11,95;;;2,7;14-06-2012;09-06-2014;29-07-2014;;14-06-2012;;08-06-2012;19-06-2012;22-06-2012;28-06-2012;06-07-2012;;;;31-07-2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,2;12;1,3;3,9;3,3;13,7;0,052;0,002;0,017;0,305;0,223;;;;;;;;450,24;;0,239;0,514;0,2112;1,1398;0,054;0,115;;;;;;;;;;;;;;Low yield;;;;;2019-05-24;;5;;MO;3000;;;;107;19;15;;;;;;;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;;;;;;;;;;;;;;;;;;;;;;
NH_048;;;Cranberry Creek Cranberries;Universite Laval;Conventional;11J;Wisconsin;Necedah;2014;44,1947222;-90,05611111;Stevens;;2004;;;2010-10-20;P;A;A;A;A;A;A;A;P;A;A;A;A;A;P;A;A;A;A;A;P;"10-10-20; 21-0-0";2010-10-20;"10-10-20; 0-0-50; 0-0-62";;;;;DS90;32,12;7,48;63,468;0;;;;90;;;0;;;;;14-07-2014;;06-06-2014;01-07-2014;08-07-2014;18-07-2014;25-07-2014;;;;08-08-2014;20-08-2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,5;15,4;1,3;5,2;2,8;10,6;0,05;0,004;0,022;0,287;0,108;;;;;;;;446,88;;1,8;0,488;0,1408;1,0332;0;0;;;;;;;;;;;;;;Low yield;;;;;2019-05-19;;5,4;;MO;4000;;;;119;25;28;;;;;;;59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;;;;;;;;;;;;;;;;;;;;;;
NH_103;;;Cranberry Creek Cranberries;Universite Laval;Conventional;11J;Wisconsin;Necedah;2017;44,1947222;-90,05611111;Stevens;;2004;;;2010-10-20;A;A;A;A;P;A;A;A;P;A;A;A;A;A;A;P;A;A;A;A;A;"10-10-20; 14-14-14";"10-10-20; 14-14-14";"10-10-20; 0-0-56; 14-14-14";;;;;;27,28;12,007;59,426;0;;;;0;;;0;;;;;;;12-07-2017;17-07-2017;21-07-2017;24-07-2017;28-07-2017;;;;31-07-2017;14-08-2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,3;13,4;1,3;5,3;2,6;10,5;0,039;0,005;0,027;0,317;0,07;;;;;;;;302,4;;0;0,456;0,2007;0,9314;0;0;;;;;;;;;;;;;;Low yield;;;;;2019-05-19;;5,4;;MO;4000;;;;119;25;28;;;;;;;59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;;;;;;;;;;;;;;;;;;;;;;
NH_133;;;Cranberry Creek Cranberries;Universite Laval;Conventional;11J;Wisconsin;Necedah;2018;44,1947222;-90,05611111;Stevens;;2004;;;2010-10-20;A;A;A;A;P;A;A;A;P;A;A;A;A;A;A;P;A;P;A;A;A;"10-10-20; 14-14-14";"10-10-20; 14-14-14";"10-10-20; 0-0-50; 0-0-56; 14-14-14";;;;;;28,4;12,497;65,571;5,5;;;;10,85;;;0;07-06-2018;;;;;;09-07-2018;12-07-2018;17-07-2018;23-07-2018;30-07-2018;;;;02-08-2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,3;12;1,6;6,8;6,8;9,7;0,04;0,005;0,026;0,458;0,079;;;;;;;;316,96;;0,217;0,432;0,1901;1,1343;0;0,11;;;;;;;;;;;;;;Low yield;;;;;2019-05-09;;4,8;;MO;5000;;;;382;69;55;;;;;;;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;;;;;;;;;;;;;;;;;;;;;;
NH_013;;;Cranberry Creek Cranberries;Universite Laval;Conventional;12J;Wisconsin;Necedah;2011;44,1947222;-90,05611111;Stevens;;2004;;;2010-10-20;P;A;A;A;P;A;A;A;P;P;A;A;A;A;A;A;P;A;A;A;A;"10-10-20; 14-14-14; 21-0-0; 5-10-30";"10-10-20; 14-14-14; 5-10-30";"10-10-20; 14-14-14; 5-10-30";;2005-10-30;;;;29,71;10,64816;89,98284;0;;;;0,65;;;2,7;;;;;08-07-2011;;28-06-2011;14-07-2011;21-07-2011;28-07-2011;01-09-2011;;;;08-07-2011;05-08-2011;15-08-2011;22-08-2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;13,4;1,3;4,7;2,5;10,4;0,039;0,004;0,018;0,271;0,078;;;;;;;;408,8;;0,013;0,527;0,21296;1,63364;0,054;0;;;;;;;;;;;;;;Low yield;;;;;2011-05-27;;5,1;;MO;2000;;;;102;17;13;;;;;;;74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;;;;;;;;;;;;;;;;;;;;;;
NH_077;;;Cranberry Creek Cranberries;Universite Laval;Conventional;12J;Wisconsin;Necedah;2016;44,1947222;-90,05611111;Stevens;;2004;;;2010-10-20;P;A;A;A;P;A;A;A;P;A;A;A;A;A;A;A;P;A;A;A;A;"10-10-20; 14-14-14; 21-0-0";"10-10-20; 14-14-14";"10-10-20; 0-0-50; 14-14-14";;;;;;32,425;8,03;44,69;0;;;;0;;;0;;;;;12-07-2016;;01-07-2016;06-07-2016;08-07-2016;22-07-2016;;;;;29-07-2016;12-08-2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,4;14,4;1,4;5,7;2,7;10,4;0,041;0,004;0,027;0,399;0,078;;;;;;;;497,28;;0;0,5225;0,1606;0,8938;0;0;;;;;;;;;;;;;;Low yield;;;;;2019-05-10;;5;;MO;6000;;;;165;31;24;;;;;;;65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;;;;;;;;;;;;;;;;;;;;;;
NH_068;;;Cranberry Creek Cranberries;Universite Laval;Conventional;13D;Wisconsin;Necedah;2016;44,1947222;-90,05611111;Sundance;;2010;;;2010-10-20;P;A;A;A;P;A;A;A;P;A;A;A;A;A;A;A;P;A;A;A;A;"10-10-20; 14-14-14; 21-0-0";"10-10-20; 14-14-14";"10-10-20; 0-0-50; 14-14-14";;;;;;37,5;13,266;59,614;0;;;;0;;;0;;;;;02-07-2016;;27-06-2016;05-07-2016;08-07-2016;13-07-2016;22-07-2016;;;;19-07-2016;02-08-2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;13,3;0,7;4,2;1,8;3,3;0,01;0,002;0,011;0,116;0,007;;;;;;;;585,76;;0;0,602;0,2002;1,0414;0;0;;;;;;;;;;;;;;Low yield;;;;;2019-05-19;;5,4;;MO;3000;;;;74;15;14;;;;;;;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;;;;;;;;;;;;;;;;;;;;;;
NH_109;;;Cranberry Creek Cranberries;Universite Laval;Conventional;13D;Wisconsin;Necedah;2017;44,1947222;-90,05611111;Sundance;;2010;;;2010-10-20;P;A;A;A;P;A;A;A;P;A;A;A;A;A;A;P;A;A;A;A;A;"10-10-20; 14-14-14; 21-0-0";"10-10-20; 14-14-14";"10-10-20; 0-0-50; 0-0-56; 14-14-14";;;;;;31,205;10,267;56,396;0;;;;0;;;0;;;;;11-07-2017;;20-06-2017;27-06-2017;30-06-2017;06-07-2017;;;;;25-07-2017;07-08-2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,7;12,2;1,2;5,8;2,3;13,1;0,02;0,002;0,018;0,238;0,211;;;;;;;;431,2;;0;0,5345;0,1659;0,8708;0;0;;;;;;;;;;;;;;Low yield;;;;;2019-05-19;;5,4;;MO;3000;;;;74;15;14;;;;;;;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;;;;;;;;;;;;;;;;;;;;;;
NH_139;;;Cranberry Creek Cranberries;Universite Laval;Conventional;13D;Wisconsin;Necedah;2018;44,1947222;-90,05611111;Sundance;;2010;;;2010-10-20;P;A;A;A;A;A;A;A;P;A;A;A;A;A;A;P;A;P;A;A;A;"10-10-20; 21-0-0";2010-10-20;"10-10-20; 0-0-22; 0-0-56";0-0-22;;;;0-0-22;44,45;15,864;72,662;5,5;;;;10,85;;;0;07-06-2018;;;;05-07-2018;;29-06-2018;03-07-2018;09-07-2018;12-07-2018;23-07-2018;;;;25-07-2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,4;11,9;1,3;5,4;2,3;11;0,019;0,002;0,019;0,25;0,075;;;;;;;;426,72;;0,217;0,697;0,2328;1,2302;0;0,11;;;;;;;;;;;;;;Low yield;;;;;2019-05-22;;4,9;;MO;3000;;;;95;21;20;;;;;;;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;;;;;;;;;;;;;;;;;;;;;;
NH_047;;;Cranberry Creek Cranberries;Universite Laval;Conventional;13J;Wisconsin;Necedah;2013;44,1947222;-90,05611111;Stevens;;2004;;;2010-10-20;P;A;A;A;P;A;A;A;P;A;A;A;A;A;A;A;P;A;A;A;P;"10-10-20; 14-14-14; 21-0-0";"10-10-20; 14-14-14";"10-10-20; 14-14-14";;;;;DS90;32,05;10,868;50,676;0;;;;126;;;0;13-06-2013;01-08-2013;;;10-07-2013;;21-06-2013;05-07-2013;24-07-2013;29-07-2013;06-08-2013;13-08-2013;;;13-06-2013;28-08-2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,4;14,4;1,3;5,3;2,9;11,7;0,065;0,003;0,02;0,207;0,124;;;;;;;;577,92;;1,8;0,497;0,154;0,8692;0;0;;;;;;;;;;;;;;Low yield;;;;;2019-05-29;;5,8;;MO;4000;;;;556;60;53;;;;;;;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sable;;;;;;;;;;;;;;;;;;;;;;
